task_id,proof_source,model_id,generation_attempt,proof_source,proof_region_errors,proof_hash,proof_text,proof_aux_text,proof_chars,proof_lines,proof_loc,n_tactic_tokens,count_unfold,unfolds_target_function,count_simp,count_simp_all,simp_mentions_target_function,simp_only_used,count_rw,count_have,count_exact,count_apply,count_intro,count_constructor,count_cases,count_induction,count_split,count_by_cases,count_omega,count_decide,count_aesop,count_grind,count_rfl,count_norm_num,count_linarith,uses_automation,target_function_name_occurrences,code_aux_identifier_occurrences,mentions_code_aux_identifier,mentions_extracted_helper_name,mentions_h_precond,proof_aux_nonempty,first_tactic,tactic_histogram
verina_basic_42,model,deepseek-prover-v2-7b,0.0,model,[],fe928ace9ea7657f0f6bcd809e9d68823889525a2f276c256760c7b2c1ca5012,"  have h_main : (countDigits (s) h_precond) - List.length (List.filter isDigit (s.toList)) = 0 := by
    have h₁ : countDigits (s) h_precond = List.length (List.filter isDigit (s.toList)) := rfl
    rw [h₁]
    <;> simp
    <;> omega

  have h_main₂ : List.length (List.filter isDigit (s.toList)) - countDigits (s) h_precond = 0 := by
    have h₁ : countDigits (s) h_precond = List.length (List.filter isDigit (s.toList)) := rfl
    have h₂ : List.length (List.filter isDigit (s.toList)) - countDigits (s) h_precond = 0 := by
      omega
    exact h₂

  exact ⟨h_main, h_main₂⟩
","
",578,13,11,13,0,False,1,0,False,False,1,5,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,True,5,5,True,False,True,False,have,exact=2;have=5;omega=2;rfl=2;rw=1;simp=1
verina_basic_42,model,deepseek-prover-v2-7b__hard_unfold,0.0,model,[],62b5e9248c0c2ab5d851cc8073ac6bc9dee7c81985a4c9b948557dadae16ef73,"  unfold countDigits countDigits_postcond
  have h_main : (countDigits (s) h_precond) - countDigits (s) h_precond = 0 ∧ countDigits (s) h_precond - countDigits (s) h_precond = 0 := by
    constructor <;>
    ( simp [Nat.sub_self] ) <;>
    rfl

  simpa [countDigits_postcond, countDigits] using h_main
","
",302,7,6,5,1,True,1,0,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,6,0,False,False,True,False,unfold,constructor=1;have=1;rfl=1;simp=1;unfold=1
verina_basic_42,model,goedel-prover-v2-32b,0.0,model,[],2d93bcb7e89938620ae638935046eecf6d0be34104d5f7a3e1f7c9e697389094,"  have h_main : countDigits_postcond (s) (countDigits (s) h_precond) h_precond := by
    have h₁ : countDigits s h_precond = List.length (List.filter isDigit s.toList) := by rfl
    have h₂ : countDigits s h_precond - List.length (List.filter isDigit s.toList) = 0 := by
      rw [h₁]
      <;> simp [Nat.sub_self]
    have h₃ : List.length (List.filter isDigit s.toList) - countDigits s h_precond = 0 := by
      rw [h₁]
      <;> simp [Nat.sub_self]
    exact ⟨h₂, h₃⟩
  exact h_main
","def proof_aux (s : String) (h_precond : countDigits_precond (s)) : countDigits_postcond (s) (countDigits (s) h_precond) h_precond := by
  have h₁ : countDigits s h_precond = List.length (List.filter isDigit s.toList) := by
    rfl
  have h₂ : countDigits s h_precond - List.length (List.filter isDigit s.toList) = 0 := by
    rw [h₁]
    <;> simp [Nat.sub_self]
  have h₃ : List.length (List.filter isDigit s.toList) - countDigits s h_precond = 0 := by
    rw [h₁]
    <;> simp [Nat.sub_self]
  exact ⟨h₂, h₃⟩
",486,10,10,11,0,False,2,0,False,False,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,8,6,True,False,True,True,have,exact=2;have=4;rfl=1;rw=2;simp=2
verina_basic_42,model,goedel-prover-v2-8b,1.0,model,[],113660976e3685ccd2b89fef058be77ff6e093658cc24661b453128c317505ca,"  have h_main : countDigits_postcond (s) (countDigits (s) h_precond) h_precond := by
    have h₁ : countDigits (s) h_precond = List.length (List.filter isDigit s.toList) := rfl
    rw [h₁]
    have h₂ : List.length (List.filter isDigit s.toList) - List.length (List.filter isDigit s.toList) = 0 := by
      simp
    have h₃ : List.length (List.filter isDigit s.toList) - List.length (List.filter isDigit s.toList) = 0 := by
      simp
    simp_all [countDigits_postcond, List.filter, List.map, List.length, Nat.sub_self]
    <;> aesop

  exact h_main
","
",551,11,10,11,0,False,2,1,False,False,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,2,5,True,False,True,False,have,aesop=1;exact=1;have=4;rfl=1;rw=1;simp=2;simp_all=1
verina_basic_42,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],1e6cfa384d523be7128a2824d50d5cf6db14447bfdd4c0932c304815b3e6465f,"  have h1 : countDigits (s) h_precond - List.length (List.filter isDigit s.toList) = 0 := by
    simp [countDigits, List.length, List.filter]
    <;>
    rfl

  have h2 : List.length (List.filter isDigit s.toList) - countDigits (s) h_precond = 0 := by
    simp [countDigits, List.length, List.filter]
    <;>
    rfl

  have h_main : countDigits_postcond (s) (countDigits (s) h_precond) h_precond := by
    constructor <;> simp_all [countDigits_postcond]
    <;> omega

  apply h_main
","
",485,15,12,11,0,False,2,1,True,False,0,3,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,True,5,2,True,False,True,False,have,apply=1;constructor=1;have=3;omega=1;rfl=2;simp=2;simp_all=1
verina_basic_42,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],f7b7df8e8015835adcd1764088ebcc94b35e5556081adb159cd0d8018e05bacf,"  unfold countDigits countDigits_postcond
  have h₁ : countDigits s h_precond = List.length (List.filter isDigit s.toList) := by
    rfl

  have h₂ : countDigits_postcond (s) (countDigits (s) h_precond) h_precond := by
    rw [h₁]
    <;> simp [countDigits_postcond, isDigit, List.length, List.filter, List.map, List.foldr]
    <;> ring_nf at *
    <;> norm_num
    <;> aesop

  exact h₂
","
",388,12,10,10,1,True,1,0,False,False,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,True,3,2,True,False,True,False,unfold,aesop=1;exact=1;have=2;norm_num=1;rfl=1;ring_nf=1;rw=1;simp=1;unfold=1
verina_basic_42,model,qwen3-14b__neutral,1.0,model,[],e8a0c3f75c2560f8686f4ad32f711c8a01e66fb5a9d094bc4af71fca99a4c350,"  unfold countDigits countDigits_postcond
  simp_all
","
",53,2,2,2,1,True,0,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,False,False,False,False,unfold,simp_all=1;unfold=1
verina_basic_42,model,qwen3-32b,0.0,model,[],0d6e7b198861659a892dd93c9348f133ffc56b60b6a613cf085a6021a000abbb,"  unfold countDigits countDigits_postcond
  simp [countDigits]
","
",63,2,2,2,1,True,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2,0,False,False,False,False,unfold,simp=1;unfold=1
verina_basic_43,model,deepseek-prover-v2-7b,1.0,model,[],b863d1123b8c75f8468cf9403d0984343b81a4004d4da01e94c2ae19748e376d,"  have h_main : 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    have h₁ : ∀ n : ℕ, 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      intro n
      induction n with
      | zero =>
        simp [sumOfFourthPowerOfOddNumbers]
        <;> norm_num
        <;> rfl
      | succ n ih =>
        simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
        <;>
        (try ring_nf at * <;> omega) <;>
        (try
          cases n with
          | zero =>
            norm_num at * <;> rfl
          | succ n =>
            simp_all [pow_succ, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
            <;> ring_nf at * <;> omega) <;>
        (try omega)
        <;>
        (try
          {
            cases n with
            | zero =>
              norm_num at * <;> rfl
            | succ n =>
              simp_all [pow_succ, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
              <;> ring_nf at * <;> omega
          }
        )
        <;>
        (try omega)
        <;>
        (try
          {
            simp_all [pow_succ, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
            <;> ring_nf at * <;> omega
          }
        )
        <;>
        (try omega)
    exact h₁ n
  have h₂ : 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    exact h_main
  exact h₂
","
",1642,46,46,39,0,False,1,4,True,False,0,3,3,0,1,0,2,1,0,0,7,0,0,0,3,3,0,True,5,0,False,False,True,False,have,cases=2;exact=3;have=3;induction=1;intro=1;norm_num=3;omega=7;rfl=3;ring_nf=4;simp=1;simp_all=4;try=7
verina_basic_43,model,deepseek-prover-v2-7b__hard_unfold,3.0,model,[],32921b33da6f68e9f56f044556b5e212e9a8d510bd986416673a3c9a027176bc,"  unfold sumOfFourthPowerOfOddNumbers sumOfFourthPowerOfOddNumbers_postcond
  have h_main : 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    have h₁ : ∀ n : Nat, 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      intro n
      induction n with
      | zero =>
        norm_num [sumOfFourthPowerOfOddNumbers]
      | succ n ih =>
        simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
        <;>
        (try ring_nf at *)
        <;>
        (try norm_num)
        <;>
        (try omega)
        <;>
        (try
          {
            cases n with
            | zero => norm_num
            | succ n =>
              simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
              <;> ring_nf at * <;> omega
          }
        )
        <;>
        (try ring_nf) <;>
        (try omega) <;>
        (try
          {
            cases n with
            | zero => norm_num
            | succ n =>
              simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
              <;> ring_nf at * <;> omega
          }
        )
        <;>
        (try
          {
            cases n with
            | zero => norm_num
            | succ n =>
              cases n with
              | zero => norm_num
              | succ n =>
                simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
                <;> ring_nf at * <;> omega
          }
        )
        <;>
        (try omega)
        <;>
        (try ring_nf at *)
        <;>
        (try omega)
    exact h₁ n

  simp_all [sumOfFourthPowerOfOddNumbers_postcond]
  <;>
  (try ring_nf at *)
  <;>
  (try omega)
  <;>
  (try
    {
      cases n with
      | zero => norm_num
      | succ n =>
        simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
        <;> ring_nf at * <;> omega
    }
  )
  <;>
  (try omega)
","
",2263,75,74,57,1,True,0,6,True,False,0,2,1,0,1,0,5,1,0,0,10,0,0,0,0,7,0,True,9,0,False,False,True,False,unfold,cases=5;exact=1;have=2;induction=1;intro=1;norm_num=7;omega=10;ring_nf=8;simp_all=6;try=15;unfold=1
verina_basic_43,model,goedel-prover-v2-32b,1.0,model,[],98eb29175da9d0e5400dca4322cd2f58ecc090d9b96a5e97e3824fd4d6c2f330,"  have h_main : ∀ (n : ℕ), 15 * sumOfFourthPowerOfOddNumbers n (by trivial) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    intro n
    have h : ∀ (n : ℕ), 15 * sumOfFourthPowerOfOddNumbers n (by trivial) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      intro n
      induction n with
      | zero =>
        simp [sumOfFourthPowerOfOddNumbers]
      | succ n ih =>
        simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib,
          Nat.mul_add, Nat.add_mul, Nat.pow_succ, Nat.mul_assoc]
        <;>
          (try ring_nf at * <;>
            try
              {
                cases n with
                | zero => norm_num
                | succ n =>
                  simp [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul,
                    Nat.pow_succ, Nat.mul_assoc] at *
                  <;> ring_nf at * <;>
                    norm_num at * <;>
                    (try omega) <;>
                    (try
                      {
                        nlinarith
                      })
              }) <;>
          (try
            {
              ring_nf at *
              <;>
                norm_num at *
              <;>
                (try omega)
              <;>
                (try nlinarith)
            }) <;>
          (try
            {
              simp [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul,
                Nat.pow_succ, Nat.mul_assoc] at *
              <;> ring_nf at * <;>
                norm_num at * <;>
                (try omega) <;>
                (try nlinarith)
            })
        <;>
          (try
            {
              simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib,
                Nat.mul_add, Nat.add_mul, Nat.pow_succ, Nat.mul_assoc]
              <;> ring_nf at * <;>
                norm_num at * <;>
                (try omega) <;>
                (try nlinarith)
            })
    exact h n
  have h₁ : 15 * sumOfFourthPowerOfOddNumbers n h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    have h₂ := h_main n
    simpa [h_precond] using h₂
  simpa [sumOfFourthPowerOfOddNumbers_postcond, h_precond] using h₁
","
",2314,61,61,47,0,False,3,2,True,False,0,4,1,0,2,0,1,1,0,0,4,0,0,0,0,5,4,True,6,0,False,False,True,False,have,cases=1;exact=1;have=4;induction=1;intro=2;nlinarith=4;norm_num=5;omega=4;ring_nf=5;simp=3;simp_all=2;trivial=2;try=13
verina_basic_43,model,goedel-prover-v2-8b,0.0,model,[],6e127efd8333653a9c3e3ed847768b768564b9c783e172d6913541f61920cb51,"  have h_main : 15 * sumOfFourthPowerOfOddNumbers (n) (by trivial) = n * (2 * n + 1) * (7 + 24 * n^3 - 12 * n^2 - 14 * n) := by
    have h₁ : ∀ n : ℕ, 15 * sumOfFourthPowerOfOddNumbers n (by trivial) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      intro n
      have h₂ : sumOfFourthPowerOfOddNumbers n (by trivial) = sumOfFourthPowerOfOddNumbers n (by trivial) := rfl
      rw [h₂]
      -- Use induction on n to prove the formula
      have h₃ : ∀ n : ℕ, 15 * sumOfFourthPowerOfOddNumbers n (by trivial) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
        intro n
        induction n with
        | zero =>
          norm_num [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.add_assoc]
        | succ n ih =>
          rw [sumOfFourthPowerOfOddNumbers]
          simp [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.add_assoc, pow_succ, Nat.mul_add, Nat.add_mul] at ih ⊢
          ring_nf at ih ⊢
          <;> cases n with
          | zero =>
            norm_num [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.add_assoc] at ih ⊢ <;>
            ring_nf at ih ⊢ <;> norm_num at ih ⊢ <;> omega
          | succ n =>
            simp [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.add_assoc, pow_succ, Nat.mul_add, Nat.add_mul] at ih ⊢
            ring_nf at ih ⊢
            <;> norm_num at ih ⊢
            <;> ring_nf at ih ⊢
            <;> omega
      exact h₃ n
    exact h₁ n
  have h₂ : sumOfFourthPowerOfOddNumbers_postcond (n) (sumOfFourthPowerOfOddNumbers (n) h_precond) h_precond := by
    have h₃ : sumOfFourthPowerOfOddNumbers_postcond (n) (sumOfFourthPowerOfOddNumbers (n) h_precond) h_precond ↔ 15 * sumOfFourthPowerOfOddNumbers (n) h_precond = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      rfl
    rw [h₃]
    exact h_main
  exact h₂
","
",1920,33,32,36,0,False,2,0,False,False,3,6,4,0,2,0,1,1,0,0,2,0,0,0,2,4,0,True,11,0,False,False,True,False,have,cases=1;exact=4;have=6;induction=1;intro=2;norm_num=4;omega=2;rfl=2;ring_nf=4;rw=3;simp=2;trivial=5
verina_basic_43,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],af1a2fe648963c6e7657ce6515faaed3683102814452e299bfecf91cc85550de,"  have h_main : 15 * (sumOfFourthPowerOfOddNumbers (n) h_precond) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
    have h : ∀ n : ℕ, 15 * (sumOfFourthPowerOfOddNumbers (n) (by trivial)) = n * (2 * n + 1) * (7 + 24 * n ^ 3 - 12 * n ^ 2 - 14 * n) := by
      intro n
      induction n with
      | zero => norm_num [sumOfFourthPowerOfOddNumbers]
      | succ n ih =>
        cases n with
        | zero =>
          norm_num [sumOfFourthPowerOfOddNumbers]
        | succ n =>
          simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
          <;> ring_nf at *
          <;>
          (try omega) <;>
          (try
            {
              cases n with
              | zero => norm_num
              | succ n =>
                simp_all [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
                <;> ring_nf at * <;>
                omega
            }) <;>
          (try
            {
              induction n with
              | zero => norm_num
              | succ n ih =>
                simp_all [Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
                <;> ring_nf at * <;>
                omega
            }) <;>
          (try omega)
    simpa using h n

  simp_all [sumOfFourthPowerOfOddNumbers_postcond]
  <;>
  (try omega) <;>
  (try
    {
      induction n with
      | zero => norm_num [sumOfFourthPowerOfOddNumbers]
      | succ n ih =>
        cases n with
        | zero => norm_num [sumOfFourthPowerOfOddNumbers]
        | succ n =>
          simp_all [sumOfFourthPowerOfOddNumbers, Nat.mul_sub_left_distrib, Nat.mul_sub_right_distrib, Nat.mul_add, Nat.add_mul]
          <;> ring_nf at *
          <;> omega
    }) <;>
  (try omega)
  <;>
  (try
    {
      norm_num at *
      <;> omega
    })
  <;>
  (try
    {
      ring_nf at *
      <;> omega
    })
  <;>
  (try
    {
      omega
    })
","
",1985,68,67,47,0,False,0,5,True,False,0,2,0,0,1,0,3,3,0,0,10,0,0,0,0,7,0,True,8,0,False,False,True,False,have,cases=3;have=2;induction=3;intro=1;norm_num=7;omega=10;ring_nf=5;simp_all=5;trivial=1;try=10
verina_basic_44,model,qwen3-14b__neutral,2.0,model,[],58297dba6f847b0d10b987946aceecd76e5d531c48c51739425079f4d882b5b8,"  unfold isOddAtIndexOdd isOddAtIndexOdd_postcond
  simp_all
  constructor
  · intro h
    intro i hi h_odd
    -- Since the function returns true, all elements in satisfy the predicate
    have h_all_odd : (a.mapIdx (fun j x => (j, x))).all (fun (i, x) => !(isOdd i) || isOdd x) = true := by
      simp_all
    -- Apply the property of Array.all
    rw [Array.all_iff_forall] at h_all_odd
    simp_all
    have h_sat_i : !(isOdd i) || isOdd a[i] := by
      simp
      apply h_all_odd i hi
    simp [h_odd] at h_sat_i
    exact h_sat_i
  · intro h
    apply Array.all_iff_forall.mpr
    intro i hi
    simp
    intro hi'
    have h_sat : isOdd i → isOdd a[i] := by
      apply h i hi'
    rw [Decidable.imp_iff_not_or] at h_sat
    simp at h_sat
    exact h_sat
","
",763,26,24,24,1,True,4,3,False,False,2,3,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,True,1,6,True,False,False,False,unfold,apply=3;constructor=1;exact=2;have=3;intro=5;rw=2;simp=4;simp_all=3;unfold=1
verina_basic_45,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],14608fa71becd5e6696beae3a5043037bb2a430adf89f76fa2c88d1a2b8090c9,"  unfold findProduct findProduct_postcond
  have h_main : findProduct (lst) h_precond = match firstEvenOddIndices lst with | some (ei, oi) => lst[ei]! * lst[oi]! | none => 0 := by
    simp [findProduct, firstEvenOddIndices]
    <;>
    aesop

  have h_final : findProduct_postcond (lst) (findProduct (lst) h_precond) h_precond := by
    simp_all [findProduct_postcond]
    <;>
    aesop

  exact h_final
","
",404,12,10,8,1,True,1,1,True,False,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True,4,2,True,False,True,False,unfold,aesop=2;exact=1;have=2;simp=1;simp_all=1;unfold=1
verina_basic_5,model,deepseek-prover-v2-7b,0.0,model,[],cd5b4b953b5aa37f4c734dc32cdaf25c1b4b0fac54c5ce4c58e399e5feb4be40,"  have h₁ : multiply (a) (b) h_precond = a * b := by
    rw [multiply]
    <;> simp [multiply_precond, multiply_postcond]
    <;> aesop

  have h₂ : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
    have h₃ : multiply (a) (b) h_precond = a * b := h₁
    have h₄ : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
      rw [h₃]
      constructor <;> simp [multiply_postcond, multiply_precond]
      <;> ring_nf
      <;> simp_all
      <;> linarith
    exact h₄

  exact h₂
","
",520,16,14,15,0,False,2,1,False,False,2,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,True,5,0,False,False,True,False,have,aesop=1;constructor=1;exact=2;have=4;linarith=1;ring_nf=1;rw=2;simp=2;simp_all=1
verina_basic_5,model,deepseek-prover-v2-7b__hard_unfold,0.0,model,[],45439167a75bb8aaca2192aac82a30a0f29750828f4a72060302825aaba81d18,"  unfold multiply multiply_postcond
  have h_main : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
    unfold multiply_postcond
    simp [multiply, multiply_precond] at *
    <;>
    (try norm_num) <;>
    (try ring_nf) <;>
    (try simp_all [Int.sub_self]) <;>
    (try norm_num) <;>
    (try ring_nf) <;>
    (try simp_all [Int.sub_self]) <;>
    (try aesop)
    <;>
    (try omega)
    <;>
    (try ring_nf at *) <;>
    (try aesop)
    <;>
    (try
      {
        simp_all [Int.sub_self]
        <;>
        aesop
      })
    <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        ring_nf at *
        <;>
        aesop
      })
  exact h_main
","
",696,37,37,33,2,True,1,3,True,False,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,2,0,True,3,0,False,False,True,False,unfold,aesop=5;exact=1;have=1;norm_num=2;omega=1;ring_nf=4;simp=1;simp_all=3;try=13;unfold=2
verina_basic_5,model,goedel-prover-v2-32b,0.0,model,[],ce85d2362fc457e31f135be64a222ab3af351cef080bae13f8da2fdd6c80562e,"  have h_main : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
    dsimp [multiply_postcond, multiply_precond, multiply] at *
    <;>
    (try simp_all) <;>
    (try ring_nf) <;>
    (try constructor <;> ring_nf <;> norm_num) <;>
    (try omega) <;>
    (try aesop) <;>
    (try
      {
        norm_num
        <;>
        ring_nf
        <;>
        simp_all [sub_eq_add_neg]
        <;>
        omega
      })
    <;>
    aesop

  exact h_main
","
",471,22,21,21,0,False,1,2,True,False,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,2,0,True,2,0,False,False,True,False,have,aesop=2;constructor=1;dsimp=1;exact=1;have=1;norm_num=2;omega=2;ring_nf=3;simp_all=2;try=6
verina_basic_5,model,goedel-prover-v2-8b,0.0,model,[],14dbf0115f08954f6a617226fc75a743f6e9c26e8f4a16575783cd25187b250b,"  have h_main : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
    constructor
    · -- Prove the first part: (a * b) - a * b = 0
      simp [multiply, h_precond, multiply_precond]
      <;> ring
      <;> simp_all
      <;> omega
    · -- Prove the second part: a * b - (a * b) = 0
      simp [multiply, h_precond, multiply_precond]
      <;> ring
      <;> simp_all
      <;> omega
  exact h_main
","
",423,13,13,11,0,False,2,2,True,False,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,True,3,0,False,False,True,False,have,constructor=1;exact=1;have=1;omega=2;ring=2;simp=2;simp_all=2
verina_basic_5,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],704c67a343c2d5e06e9e6f950c1fd58f4dcb0e58b5592e4d3a7f0d96ff1e9eaf,"  have h₁ : (multiply (a) (b) h_precond) - a * b = 0 := by
    simp [multiply, h_precond]
    <;> ring_nf
    <;> omega

  have h₂ : a * b - (multiply (a) (b) h_precond) = 0 := by
    simp [multiply, h_precond]
    <;> ring_nf
    <;> omega

  exact ⟨h₁, h₂⟩
","
",259,11,9,9,0,False,2,0,True,False,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,True,4,0,False,False,True,False,have,exact=1;have=2;omega=2;ring_nf=2;simp=2
verina_basic_5,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],6ce9765979b0f241e12f2e6fe0e637f7e3aafa6c86ce119d05469c12b23ea6f0,"  unfold multiply multiply_postcond
  have h_main : multiply_postcond (a) (b) (multiply (a) (b) h_precond) h_precond := by
    simp [multiply, multiply_precond, multiply_postcond]
    <;>
    (try ring_nf) <;>
    (try norm_num) <;>
    (try omega) <;>
    (try aesop) <;>
    (try
      {
        constructor <;> ring_nf <;> omega
      })
    <;>
    aesop
  exact h_main
","
",374,15,15,17,1,True,1,0,True,False,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,True,3,0,False,False,True,False,unfold,aesop=2;constructor=1;exact=1;have=1;norm_num=1;omega=2;ring_nf=2;simp=1;try=5;unfold=1
verina_basic_5,model,qwen3-14b,2.0,model,[],3ca19bbd9fe1d077188a805e6bc32b106903c24e76091cc0b780967a81254b28,"  unfold multiply multiply_postcond
  simp_all
","
",47,2,2,2,1,True,0,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,False,False,False,False,unfold,simp_all=1;unfold=1
verina_basic_5,model,qwen3-14b__neutral,0.0,model,[],3ca19bbd9fe1d077188a805e6bc32b106903c24e76091cc0b780967a81254b28,"  unfold multiply multiply_postcond
  simp_all
","
",47,2,2,2,1,True,0,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,False,False,False,False,unfold,simp_all=1;unfold=1
verina_basic_50,model,deepseek-prover-v2-7b,0.0,model,[],2f2c42f1ccb1300576e61da2c965f3e31eb5a87274259e3ced8b40de5fad03fd,"  have h_main₁ : x ≥ 0 → x = Abs (x) h_precond := by
    intro h
    have h₁ : Abs (x) h_precond = x := by
      simp [Abs, h_precond, h]
      <;> aesop
    rw [h₁]
    <;> simp_all
    <;> aesop

  have h_main₂ : x < 0 → x + Abs (x) h_precond = 0 := by
    intro h
    have h₁ : Abs (x) h_precond = -x := by
      simp [Abs, h_precond, h]
      <;> aesop
    rw [h₁]
    <;> linarith

  constructor
  · -- Prove the first part of the conjunction: x ≥ 0 → x = Abs (x) h_precond
    exact h_main₁
  · -- Prove the second part of the conjunction: x < 0 → x + Abs (x) h_precond = 0
    exact h_main₂
","
",598,22,20,18,0,False,2,1,True,False,2,4,2,0,2,1,0,0,0,0,0,0,3,0,0,0,1,True,6,0,False,False,True,False,have,aesop=3;constructor=1;exact=2;have=4;intro=2;linarith=1;rw=2;simp=2;simp_all=1
